Date,IT Portfolio,MP Portfolio,RS Portfolio
1985-07-03,0.000648820982782984,-0.000563164039692617,-0.0013505381806570996
1985-07-04,0.0006705373173564604,-7.453909629193147e-06,-9.968286715686007e-05
1985-07-05,-0.001508702064566107,-3.518687142613679e-05,0.000527199464920915
1985-07-08,-0.0015333770082310615,-0.0004404361768175442,-0.0002891301731783621
1985-07-09,-0.003141098681908089,0.00035150117225894446,-0.0018294086594731079
1985-07-10,-0.0023818299207016584,0.0013737862813905494,-0.0026096944401390715
1985-07-11,0.0003904877061264104,-0.0008149272024659721,-0.0022546353623613016
1985-07-12,-0.0014167400581126788,-0.00021782639488292411,0.0009069645385690169
1985-07-15,0.0012646504174205764,-0.0007248994337398012,0.003269837354405451
1985-07-16,-0.0007430719924374982,-0.000891245314519092,0.0005782238648811626
1985-07-17,0.0006559882681310681,-0.0001353129278530762,-0.0002271559701949161
1985-07-18,0.0015212567584094935,0.0002990383799450256,-0.0017019766557504741
1985-07-19,-0.0009021286573902634,-0.00034305760481090217,-0.0002066607151149831
1985-07-22,0.00017053669682593386,-4.705826173963555e-05,0.0005308451878580232
1985-07-23,0.0013716486665209802,0.0008046003662156308,-0.0017448362838157303
1985-07-24,0.0012176851054353736,-0.0003911309049593589,-0.0012700368707712622
1985-07-25,0.0008340895199882621,-0.00037490559375387704,0.0013601058784760214
1985-07-26,0.0011668123577350971,0.0003316775159165009,0.001055323567945665
1985-07-29,-0.0015303016424564283,0.0020625262028136767,-0.00014820968560806243
1985-07-30,0.0017614390937350957,0.0008368064709204881,8.447154427949585e-05
1985-07-31,-0.001692154483561225,-0.0001733735385901161,-0.00015481159808605993
1985-08-01,-0.002692458148525082,-3.646278348607332e-06,-0.0029500802607186176
1985-08-02,-5.934957484393937e-06,-0.0002898953403930372,0.0006441348672958285
1985-08-05,0.0008358904072928311,0.0006586266353103739,-0.0002166686904252005
1985-08-06,-0.002084683810626124,-0.0017479137696859689,-0.0010336385117698066
1985-08-07,-0.0007278774913910095,0.0003117078916083052,-0.0005304274944876611
1985-08-08,0.0003112412474025725,0.0006837546567630575,-0.0020569153804176478
1985-08-09,-0.00021507613100987615,0.000802939340376645,0.0005181018293340656
1985-08-12,-0.0018474303285640843,-0.0004191941938094291,-0.0013806198457860918
1985-08-13,-0.0002807828577591741,-0.00012811315801892708,0.0005684549156931339
1985-08-14,0.00047941833176064327,0.0005566876869828731,-9.517081789134349e-05
1985-08-15,0.0008338963921233056,5.850103922724026e-05,0.0012619878821204043
1985-08-16,-0.0015214028711575884,0.0017959134459380154,0.0050135303178052565
1985-08-19,6.709758812351214e-05,0.00010870103157637484,-0.0009475268324944706
1985-08-20,-0.0007005909498879424,-0.0015729870348688713,-0.0012693423167552623
1985-08-21,-0.000372083163072208,0.0,0.0008700439285874627
1985-08-22,-0.0017361275713103693,0.0012132785767621957,0.0013138913760135217
1985-08-23,0.0007340985044226818,-1.9897036081060326e-05,0.00031718669201705966
1985-08-26,-0.0003456563122107033,-1.0134781658344454e-05,0.00048617744051116603
1985-08-27,-0.0009995644442262592,0.00019947583308667499,0.0008816586826778706
1985-08-28,0.0012942985098154019,0.00042647159357998214,-0.0004423119323822165
1985-08-29,0.00202033752987757,-3.0241275477104924e-05,0.0008661097092106896
1985-08-30,-0.002078445064865612,-0.0003023234655963838,-0.0018816676336847725
1985-09-02,-0.00010810578754874094,-0.0006264854258907999,0.00403755300159167
1985-09-03,-0.0034999866202736025,-0.00012858299304502357,-0.0027137536020674768
1985-09-04,0.0002494205004148446,-0.00020412574261895213,-0.0005450432783172198
1985-09-05,0.0011802178807107076,0.0001859305332105977,-0.001009793802836206
1985-09-06,-0.0036590062203451304,-0.001946817705698441,0.0011761797670775333
1985-09-09,-0.0012426219096149558,-0.0005456787995580555,-0.0030134250025549533
1985-09-10,0.0013458388742294282,-0.0010150700217011327,-0.0027703672506643254
1985-09-11,-0.0007840526413838,0.002107314867798202,-0.001892762777614289
1985-09-12,0.00023312375639245348,0.0012084714626441992,-0.0016156930731498222
1985-09-13,-0.0019071820708221445,0.000975969421462153,0.001676998060523048
1985-09-16,-0.00048662546050565566,0.00012325332947306518,-0.00014865968333495783
1985-09-17,-2.1591169974437524e-05,0.0003679300249974974,-0.00042814870514253556
1985-09-18,0.0005821243455849994,-0.0006429093862197739,-0.00012910784060285246
1985-09-19,-0.0004869963254561675,-0.0007444571569020554,0.00021218557699934323
1985-09-20,-0.0015720735107546974,-0.0011095116644203988,0.0023239769048335884
1985-09-23,-0.006430290269664947,0.0021011551350349315,-0.0008692947529005394
1985-09-24,-0.0011367523597978172,-0.001455911203597299,0.00014537552413907258
1985-09-25,0.001452778126545858,0.0011232357696287162,-0.00013818619536281706
1985-09-26,0.00010605788801179843,0.0005260978929158549,-0.002682041415185406
1985-09-27,0.0018866318025116794,-0.0002859175444017503,0.00037119287797931133
1985-09-30,-0.0011621437512372508,-0.00036222380762359214,-0.0003815873936173433
1985-10-01,0.0010267269866145613,0.001411462787696074,0.001118960248249343
1985-10-02,-0.0007513958481857051,-0.0011819057275710614,-0.00044136690231181836
1985-10-03,0.00012000137416937734,-0.00014653549087114692,-0.00023295826742556971
1985-10-04,0.0012899828138857544,-0.0004510145239786233,0.0015385252636108085
1985-10-07,0.0013646906392639014,0.0,0.0007956559987568417
1985-10-08,0.000250421518879828,3.665952755793015e-05,0.00037666067765927143
1985-10-09,-3.0686526590641844e-05,0.000438193501446141,-0.0012709434378808196
1985-10-10,0.00028000919881532765,-8.855087414492096e-05,0.00027170368306153126
1985-10-11,-0.0013323053976940745,0.0008194887554312537,0.0003558224667383758
1985-10-14,-0.00030302843651103186,0.001248103540959825,-0.0003289729181829768
1985-10-15,0.0001905069540751803,0.0007179673930521127,-0.00029410299388514917
1985-10-16,-0.0007819592977907871,0.00125827375557521,0.0017909053376144075
1985-10-17,0.0010010697130101256,0.0010243635165476325,-0.0004304212159741288
1985-10-18,-0.0003270298987477055,-0.000540439843867269,0.0012024941565518918
1985-10-21,-0.0013755242769634597,0.0004955501338130188,-0.001904070659705532
1985-10-22,-0.0006758303839103903,-0.0005526258375491736,-0.00039919860598767825
1985-10-23,-0.0008486957824541401,0.0006709802384607666,-0.0018222744824437317
1985-10-24,0.0007230041210962235,0.0004226534924045161,-0.0013553244972751711
1985-10-25,-0.0007295264057349884,-8.36151479724169e-05,0.0009595442048092766
1985-10-28,-6.198849932830913e-05,0.0,0.0003921699716206758
1985-10-29,0.0010777905896662142,0.00014667024923824395,0.0009403038155533026
1985-10-30,0.000428845077972749,0.00010293557195978149,-0.0005458382978119452
1985-10-31,0.00032544153838464057,0.0005391945496740292,0.0005080038155000303
1985-11-01,-0.002213522371712525,-0.001196614755997481,0.0013840838000265098
1985-11-04,0.00043952851478053706,0.0005120053231636624,-0.0005193541789327676
1985-11-05,-0.003751235890426532,-0.0007672681731134732,-5.764530418541779e-06
1985-11-06,-0.0009006465071994234,-5.048080112871209e-05,0.00033867561582080123
1985-11-07,0.001990674070631154,0.0004634925212958644,-0.0019094297966371068
1985-11-08,-0.001309564182711964,0.0003367591365874375,0.00028367317398521986
1985-11-11,0.0006602954658565611,0.0027286779699389665,0.00011221649438831383
1985-11-12,-3.367333455845463e-05,6.177838188035202e-05,0.00023674188987803194
1985-11-13,0.0003397037892209776,-0.0004700383460287945,-0.0007753221540060628
1985-11-14,-0.00013305260876024267,-0.0018129098107046323,0.002094730432513619
1985-11-15,1.2057842316789719e-05,0.0008311293243447038,0.0010901229189716629
1985-11-18,0.0003332673070110542,-0.0003299767352259759,6.0386453619205906e-05
1985-11-19,0.0005546223278089826,-0.00012843106940471302,-0.000523106267465512
1985-11-20,0.0008806937332258678,0.00029365164878714025,2.599626529879403e-06
1985-11-21,0.0007548826845055406,0.0009278536319548858,-0.0002672333287950975
1985-11-22,-0.00034334370545139876,-0.0006017392643880315,-0.0003688510965154958
1985-11-25,-0.0009272838429543053,-0.0009906966108378025,0.0017510631597329198
1985-11-26,-3.1565244025503906e-06,0.0006571999821478323,-0.00028617778909833933
1985-11-27,0.0003367162209224821,-0.0010303425804692422,-0.0010777313387848098
1985-11-28,-0.0003621552877007203,0.00029186592490832396,-0.0004384651364550356
1985-11-29,-0.00024572700916905847,0.0009415797676411289,-0.002607918594383542
1985-12-02,0.0011637115518615545,-8.492508774558615e-06,0.0005983911855975948
1985-12-03,-0.00038518044231532667,-0.00017307918623006327,-0.0014835378362212954
1985-12-04,0.0018221423242754855,0.0015339657288173855,4.211978430439646e-05
1985-12-05,-0.0004966435151655931,4.9131620744404095e-05,0.00028293508557593273
1985-12-06,-0.0003198579260096206,0.0007133375770353312,9.759805074239765e-05
1985-12-09,-0.0007049747313630508,0.00017505040802753485,-0.000809583664138284
1985-12-10,-0.0017395843007802815,-0.000129620202582762,0.0015189902471689555
1985-12-11,-0.0004597106202908368,-0.0004484985440732255,-0.0003614301337301888
1985-12-12,-0.001974785945650745,-1.7091818899980008e-05,-0.0008795660924061123
1985-12-13,0.0003252394174987966,-0.0018293963328038835,0.0009431555947579796
1985-12-16,-0.000832299257873627,-0.0010266418746371886,-0.003217995139013022
1985-12-17,0.0010105504201402872,0.0009777178289479822,-0.0010302482760685503
1985-12-18,-0.0015487424339856158,-0.0003386634858070889,0.001185568054496783
1985-12-19,-0.0006944975264566773,-1.9431686697390903e-05,-0.0009294266627636242
1985-12-20,0.0009711485581137361,0.0004593476105753547,-0.0004164861541645752
1985-12-23,-1.35613077768141e-05,-0.0010393543707043194,0.0002269123871241148
1985-12-24,0.00044914805222697916,0.0010551363700306113,-0.0006165542422943906
1985-12-25,0.00024088070628157046,-0.0001067475315916296,0.00036741618536300367
1985-12-26,0.0,0.00019328590284323603,8.73333304165001e-05
1985-12-27,-0.000539551499786092,0.0010054872532688783,-0.000840763016176146
1985-12-30,-0.00010173899016500195,-0.00029513364471485035,-0.0014912941385744672
1985-12-31,-0.0006935454366835296,-0.0003487449597938586,0.0009463796707792537
1986-01-01,0.0,0.0,0.0
1986-01-02,0.0,0.0,-0.002021999326719137
1986-01-03,-8.108730226567753e-05,-0.000703168116085254,-0.001873215716938437
1986-01-06,-0.00015497515119881276,0.00010580365924299769,0.0006602106955092251
1986-01-07,0.001513010706610879,0.0008078997349660029,0.0019654095018005356
1986-01-08,0.001919119067049999,-0.0023020377292357766,0.001787708600989593
1986-01-09,-0.0021549750236218696,-0.00036758611544872614,-0.0002539623349438737
1986-01-10,0.0006709928831206021,-0.0002838383797923609,0.00037228650235112684
1986-01-13,0.002548550946497509,0.0005772329537878775,0.00024127124086930946
1986-01-14,0.0010203609046179451,6.998093994640546e-05,-0.000786607695511202
1986-01-15,-0.00035190217402544213,-0.00010380750900798301,-0.00013438088616321824
1986-01-16,-0.0008068716772150856,-0.00020986776400077516,0.0006116353446070142
1986-01-17,-0.0010432009926861425,0.0003399284617057477,0.00032811710766859095
1986-01-20,0.0009657722125141036,-0.00017667431912680274,-0.0007369345530799169
1986-01-21,0.0011310810437278713,-0.001103507480267357,0.0017037488224723736
1986-01-22,-0.004167826737972455,0.0014250847647533805,-0.0010713900503640048
1986-01-23,8.291698666319677e-05,0.0003091735832940502,0.0016260386339714012
1986-01-24,0.00024068599711775154,-0.0013407690175913675,-0.0010065123239127692
1986-01-27,-0.0013626712811144795,-6.559883674447651e-05,-0.0003229040605388782
1986-01-28,0.00028433493910744395,-0.00029177672889826395,-0.0009558511756990883
1986-01-29,0.000928225984727693,0.0009162382187588111,-0.00032345524031127836
1986-01-30,5.830183136386639e-05,0.0005540052835020848,-3.0462595259863408e-05
1986-01-31,0.0006307469758180328,0.0020058447151306436,-0.0008045167010692781
1986-02-03,-1.4121026521140558e-05,0.0011055965415113348,-0.00016094137887202984
1986-02-04,-0.002717553054160092,0.0008166338437412038,-0.0009865589832506643
1986-02-05,0.0007892744316058101,-0.00027680955061649515,0.0008900211752559953
1986-02-06,-8.064241420447499e-05,-0.00039766502297101,-0.0024930374875246474
1986-02-07,0.0006531529317058253,-0.0004913723978374031,0.0001857572644798957
1986-02-10,0.0007173036733748749,0.00020694703940020106,0.000671961475844947
1986-02-11,-0.0007708341333815249,-8.184153705413037e-06,0.0002505035337259739
1986-02-12,-0.000653746973224746,0.0006302334070925183,0.0008314111670223812
1986-02-13,0.0003216316594344983,-0.0011502804408733036,0.0018911995872847522
1986-02-14,-0.0003701785517132197,0.0008734123916875229,0.0009249165589713074
1986-02-17,0.00045107595979965317,0.00012635694466616088,-0.0008358359921173652
1986-02-18,-0.0007263189731764933,-0.001344641604024245,0.00028950093903048286
1986-02-19,-0.00044212226981810686,0.0014578969161621088,0.00017170726045326768
1986-02-20,0.0010264687754520494,-0.001388551065273744,-0.0003456323068286302
1986-02-21,0.0010703472152069089,6.526997495492569e-05,0.0008390966521071152
1986-02-24,0.001102068691806344,-0.00043063998804972615,0.0005086134906952303
1986-02-25,-0.0023113845569458797,0.0002961162737314953,-0.0006496564219178433
1986-02-26,4.30662590497681e-05,0.0007780649140428962,0.0004702983176872916
1986-02-27,-0.0007732900594359339,0.000879240048044491,-0.0015457933512300023
1986-02-28,-0.00016994632211669316,0.00026393522578909616,-0.002773289988044069
1986-03-03,0.0003076537217551134,0.001477414635340183,-0.0010345428323440655
1986-03-04,-1.613418987938899e-05,-0.0011166301542467354,-0.001098904931366956
1986-03-05,0.0018006507378971657,-0.0006636241627523736,0.0006671012697494966
1986-03-06,0.0004598477907395794,9.964304302686729e-05,0.00021054641114977643
1986-03-07,0.00034957182401460527,-0.00030186307913571586,-0.00025292444376150147
1986-03-10,0.0017021307936676716,0.0003255691184711302,-0.0002386921474688913
1986-03-11,-0.0007110373168213955,-0.00304617125390114,0.0006133438263894516
1986-03-12,0.0006695556586393417,-0.0005593581355918045,-0.0019133384458703564
1986-03-13,-0.00072191819914917,-6.411249472049364e-05,-0.00020094054767872755
1986-03-14,0.0012023326400619184,0.001605026848163126,0.0006442851770111419
1986-03-17,-0.002149531458812075,-0.00039055313166969617,-0.0011265801211450572
1986-03-18,0.0004818924720250741,-0.00015878986466912748,0.0001355493459230092
1986-03-19,0.0004978755689834132,0.00016838210299210894,0.00011060272535315488
1986-03-20,0.00039880309665001626,0.0009278393956112661,-0.0007250920027029221
1986-03-21,-0.0007240012335411384,-0.0016975656230526926,-5.1778091755019264e-05
1986-03-24,0.00151272059060401,-0.0005892914041019917,0.0024684236311200295
1986-03-25,-0.0039017313470832192,0.00012431749029547881,2.799432859399982e-05
1986-03-26,0.00023928707395585145,-0.0004495260383278629,8.022681757144487e-05
1986-03-27,-5.110337046339915e-05,-0.0003002800785895306,-0.00047656830151405756
1986-03-28,0.00037838963416176534,-2.2562301616153357e-05,-0.00019530276263575195
1986-03-31,0.00047413531549652944,0.0009658682943791246,0.0010146772997659352
1986-04-01,-0.00011713901716393723,-0.00248836168002083,0.0001519861458204056
1986-04-02,-0.0029619265509115054,-0.0003333398289855745,0.0001246544375781113
1986-04-03,-0.0023291488129746196,-0.0011557562804053222,0.0011649620530265975
1986-04-04,-0.0008694372271742843,0.0015238206058180652,-0.0017595324048280978
1986-04-07,0.0021969689991013213,-0.00026124734624904033,-0.0015072350815187106
1986-04-08,-0.0010887566420356338,-0.0014984361478866393,-0.000339254120748019
1986-04-09,-0.0012395161636738119,-0.00025332061905944235,0.000913259227257692
1986-04-10,0.0007326097377030754,-0.000514662720270533,0.001350220981905655
1986-04-11,-0.0011545087821059818,0.0002936663056717742,0.0020798457077719863
1986-04-14,0.00017713755756453136,-0.00011100977199521872,0.0013922082041987166
1986-04-15,-0.0001335443981177732,0.0006062188643337842,-0.002190962938611671
1986-04-16,0.001102124242549315,-0.0008380500595933218,-3.382664693225303e-05
1986-04-17,-0.0024515603895443254,0.00010279082258957653,0.0016915237104852268
1986-04-18,8.470105492228074e-05,0.0003682287348521794,-0.0008605692211958976
1986-04-21,0.00014473362494021503,0.0011510050905331997,-0.00029036905033222934
1986-04-22,-0.0006700237382178976,0.0002366289772128371,0.0019420469391319918
1986-04-23,-0.000982384286512468,-0.0003338630180363622,0.0006657567228320196
1986-04-24,0.0007813011399583097,0.0004298014811758651,-0.0011470619668995374
1986-04-25,0.0005676261689831655,0.0001114533451591218,-0.0007685350214109904
1986-04-28,-0.0012946672125508283,-0.0002163056996498351,0.0016278552466746062
1986-04-29,0.0005515871778773031,-0.0016268990444996598,0.0003255906428413716
1986-04-30,0.0011553081609547281,0.003425861095704778,-0.000890011715123305
1986-05-01,0.001708119224304689,-0.00022611229739403872,0.0003403948137929184
1986-05-02,-0.0006006831447587011,0.00010340268177519446,0.000923573872156786
1986-05-05,0.0006353757228430216,-0.000771444813921102,0.0015541847490890522
1986-05-06,-0.0009734392756961743,4.271011924319781e-05,0.0003505871600768248
1986-05-07,0.0016786863218921431,0.000389511899803199,-0.0014349432010917133
1986-05-08,-0.0011954759600263961,0.000536662366888515,0.0006404662223361661
1986-05-09,-0.00048052993800317583,-0.00037942293552948155,-0.0003865391870480962
1986-05-12,0.0004846789707467394,0.0007887307309517233,-0.00044325406334761954
1986-05-13,0.0014430583399963372,0.0007737454905033638,0.002515360354548341
1986-05-14,-0.0037806457979326705,0.0013814230886204876,0.0039046640501239366
1986-05-15,-0.002935188353265029,0.0010682204978164802,0.0005045935393272564
1986-05-16,-0.0007868992370858291,0.00048262170136511467,-0.0007005549323385712
1986-05-19,-8.198094782549013e-05,0.0007144446383370545,0.001647649815575308
1986-05-20,-0.0008241944319492959,0.0009138187437766025,-0.0004785410144512602
1986-05-21,-0.0002411347737003251,-0.0004754887138029744,-0.0005836663500589768
1986-05-22,0.00031977606791478114,-0.0017697029151489574,0.001996396907673354
1986-05-23,0.0007504299711586918,-1.0465014439804532e-05,8.700348907690256e-05
1986-05-26,8.998894915705611e-05,-0.00016626199098391706,0.0001638696686011291
1986-05-27,-0.0009797414295464463,-0.001083841334720743,-0.001019921011030319
1986-05-28,0.0011697536825454927,0.0009267578383958981,0.00014882667532744887
1986-05-29,-0.00015292666555806765,-0.00163667050144135,-8.418896501323127e-05
1986-05-30,-0.0004001119893459988,0.0002481936033931064,0.000441185064224208
